StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q3_4,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14_1,Q15,Q16,Q16_7_TEXT,SC0,SC1,SC2,SC3,SC4
2022-04-04 07:27:51,2022-04-04 07:32:26,IP Address,107.242.125.2,100,275,True,2022-04-04 07:32:27,R_cZIp8P7qfXOhLfr,,,,,32.779693603515625,-96.8022003173828125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,2. Somewhat,4. Very,5. Extremely,4. Very,4. Very,4. Very,4. Agree,4. Agree,4. Agree,4. Agree,3. Neutral,4. Agree,4. Agree,3. Neutral,2. Disagree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,Much more intelligent,A little better at preaching,Female,45-54 years old,8+ years,Once per week,Leadership position,5. Quite Well,200-499,Predominantly White,,17,9,12,18,19
2022-04-02 08:03:00,2022-04-02 08:03:35,IP Address,68.47.175.124,19,34,False,2022-04-09 08:03:36,R_9te3WC78mdotU0p,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,,,,,,,,,,,,,,,,,,,,,,,,,16,12,0,0,0
2022-04-02 08:06:36,2022-04-02 08:07:38,IP Address,104.137.87.196,19,61,False,2022-04-09 08:07:42,R_BWG2GFIXJ04gTp7,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,5. Extremely,4. Very,5. Extremely,5. Extremely,,,,,,,,,,,,,,,,,,,,,,,,,19,12,0,0,0
2022-04-02 08:12:03,2022-04-02 08:12:40,IP Address,97.81.81.97,6,36,False,2022-04-09 08:12:43,R_3rY8PsH3Adfzt23,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 08:13:44,2022-04-02 08:14:04,IP Address,174.210.79.56,6,20,False,2022-04-09 08:14:06,R_2whRBoE8Z7MNkzW,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 08:11:56,2022-04-02 08:16:31,IP Address,104.191.58.96,19,274,False,2022-04-09 08:16:34,R_20S4mDryZ1Gtcxo,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,,,,,,,,,,,,,,,,,,,,,,,,,16,12,0,0,0
2022-04-02 08:21:41,2022-04-02 08:21:54,IP Address,68.77.253.18,6,12,False,2022-04-09 08:21:58,R_1g1KLiTE0dTThO1,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 08:26:20,2022-04-02 08:26:43,IP Address,173.19.3.76,6,23,False,2022-04-09 08:26:46,R_a67sGh12DHdJ2Q9,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 08:46:45,2022-04-02 08:47:07,IP Address,75.66.156.22,6,22,False,2022-04-09 08:47:11,R_vZvXIOzhp6uSjgl,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 08:58:25,2022-04-02 08:59:09,IP Address,45.17.78.195,6,44,False,2022-04-09 08:59:12,R_BFdsx4GOd2d0ayZ,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 09:09:41,2022-04-02 09:10:01,IP Address,75.137.251.182,6,20,False,2022-04-09 09:10:02,R_w1xQXH75HWW53EZ,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 09:48:38,2022-04-02 09:48:55,IP Address,71.14.40.65,6,16,False,2022-04-09 09:48:55,R_2fAN71MhSkxRMnm,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 09:58:19,2022-04-02 10:00:05,IP Address,104.191.58.94,19,105,False,2022-04-09 10:00:12,R_Qg25sJN8ID2D6hP,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,3. Average,3. Average,3. Average,4. Very,3. Average,3. Average,,,,,,,,,,,,,,,,,,,,,,,,,13,9,0,0,0
2022-04-02 11:10:57,2022-04-02 11:11:07,IP Address,67.191.200.99,6,10,False,2022-04-09 11:11:09,R_31myxpQqJqib54x,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 11:25:15,2022-04-02 11:25:38,IP Address,68.22.83.253,6,23,False,2022-04-09 11:25:41,R_3Hkl6Jha4GO70je,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 11:33:45,2022-04-02 11:33:58,IP Address,172.58.7.3,6,12,False,2022-04-09 11:34:00,R_BJsx9VMaWIkekGB,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 11:30:28,2022-04-02 11:38:21,IP Address,99.141.155.170,19,472,False,2022-04-09 11:38:27,R_Pwxz30Es9xTSL7z,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,5. Extremely,4. Very,5. Extremely,5. Extremely,5. Extremely,,,,,,,,,,,,,,,,,,,,,,,,,19,13,0,0,0
2022-04-02 12:09:41,2022-04-02 12:10:30,IP Address,104.191.57.28,6,49,False,2022-04-09 12:10:38,R_1puIuX61bCFq73x,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 12:38:26,2022-04-02 12:40:12,IP Address,67.141.163.179,19,105,False,2022-04-09 12:40:18,R_3HihStJ4r3oQ9yj,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,3. Average,3. Average,4. Very,4. Very,4. Very,3. Average,,,,,,,,,,,,,,,,,,,,,,,,,15,10,0,0,0
2022-04-02 13:13:09,2022-04-02 13:14:26,IP Address,174.211.232.224,19,77,False,2022-04-09 13:14:33,R_XB9pdwX7WRjfhJL,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,5. Extremely,5. Extremely,5. Extremely,,,,,,,,,,,,,,,,,,,,,,,,,19,15,0,0,0
2022-04-02 13:44:59,2022-04-02 13:45:55,IP Address,174.198.141.64,6,55,False,2022-04-09 13:46:05,R_2fy5bqH4AuJZ6ZN,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 13:57:37,2022-04-02 13:58:21,IP Address,64.130.103.93,19,44,False,2022-04-09 13:58:27,R_2qsJaZIq8cokca9,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,3. Average,3. Average,3. Average,3. Average,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0,0,0
2022-04-02 14:08:25,2022-04-02 14:08:50,IP Address,68.207.70.182,6,24,False,2022-04-09 14:08:56,R_2dZtqC6MmBmvmRA,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 14:14:53,2022-04-02 14:17:32,IP Address,107.77.236.154,19,159,False,2022-04-09 14:17:36,R_2Sk867MVqrH22va,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,4. Very,5. Extremely,3. Average,3. Average,4. Very,3. Average,,,,,,,,,,,,,,,,,,,,,,,,,13,14,0,0,0
2022-04-02 16:17:31,2022-04-02 16:36:07,IP Address,174.211.238.129,19,1116,False,2022-04-09 16:36:12,R_3HO62LUjvh5HFUB,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",2. Somewhat,2. Somewhat,2. Somewhat,5. Extremely,3. Average,3. Average,3. Average,,,,,,,,,,,,,,,,,,,,,,,,,14,6,0,0,0
2022-04-02 17:51:17,2022-04-02 17:52:06,IP Address,66.85.230.150,6,49,False,2022-04-09 17:52:10,R_2dKkgKA6Qa11vAP,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 18:14:11,2022-04-02 18:14:39,IP Address,47.5.141.253,6,27,False,2022-04-09 18:14:40,R_3KW0VsbTmF1DTmK,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 18:29:11,2022-04-02 18:29:21,IP Address,108.39.71.161,6,10,False,2022-04-09 18:29:30,R_2uWGBi2pyd80K16,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 19:02:39,2022-04-02 19:08:53,IP Address,166.137.19.33,19,374,False,2022-04-09 19:09:02,R_3ksTCSDIGWGo5yX,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,,,,,,,,,,,,,,,,,,,,,,,,,20,15,0,0,0
2022-04-02 19:30:49,2022-04-02 19:31:00,IP Address,107.77.199.35,6,10,False,2022-04-09 19:31:09,R_1dfXLlKCF3HhZdl,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-02 20:18:18,2022-04-02 20:19:01,IP Address,67.187.40.74,19,43,False,2022-04-09 20:19:08,R_1ffLh4iV6mQ7aUu,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,,,,,,,,,,,,,,,,,,,,,,,,,16,12,0,0,0
2022-04-03 04:41:07,2022-04-03 04:41:35,IP Address,75.139.130.15,6,27,False,2022-04-10 04:41:39,R_26exHjlCVIa1Vuq,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-03 07:15:53,2022-04-03 07:16:58,IP Address,76.251.80.168,19,65,False,2022-04-10 07:17:01,R_2Btk5g87LcG3uh6,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,5. Extremely,5. Extremely,4. Very,3. Average,3. Average,,,,,,,,,,,,,,,,,,,,,,,,,15,13,0,0,0
2022-04-03 09:33:28,2022-04-03 09:33:44,IP Address,107.77.236.172,6,16,False,2022-04-10 09:33:49,R_3sALQgN8dvN11bF,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-03 21:35:14,2022-04-03 21:35:55,IP Address,73.137.185.137,6,40,False,2022-04-10 21:36:02,R_2BbyJU8rdYFR4om,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-11 08:28:14,2022-04-11 08:32:59,IP Address,172.58.4.33,100,285,True,2022-04-11 08:33:00,R_21GPmid3QNxYuuW,,,,,33.73150634765625,-84.41950225830078125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,3. Average,4. Very,4. Very,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,Much more friendly,Much better at interacting with people,Male,45-54 years old,8+ years,Once per week,Leadership position,5. Quite Well,200-499,Predominantly White,,15,15,12,22,25
2022-04-04 14:03:31,2022-04-04 14:03:53,IP Address,96.71.83.253,6,21,False,2022-04-11 14:16:13,R_2xK350jiT5FGnli,,,,,,,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-12 07:16:22,2022-04-12 07:18:58,IP Address,174.212.100.157,100,156,True,2022-04-12 07:18:59,R_paR4IWKjwWFUlJT,,,,,35.5980072021484375,-84.462799072265625,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Female,25-34 years old,8+ years,More than once per week,Regular attender,5. Quite Well,0-99,Predominantly White,,20,15,15,25,25
2022-04-14 13:03:55,2022-04-14 13:04:21,IP Address,73.43.35.101,100,26,True,2022-04-14 13:04:21,R_3m7S1UME4ymQLI5,,,,,34.3543,-83.8898,anonymous,EN,I do not meet the criteria and do NOT consent to begin the survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-14 13:06:13,2022-04-14 13:08:17,IP Address,107.115.159.18,100,124,True,2022-04-14 13:08:17,R_1IocZsxDBpzzngC,,,,,28.4538,-81.4674,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at interacting with people,Male,45-54 years old,2-4 years,More than once per week,Regular volunteer,4. Well,200-499,Predominantly White,,20,15,15,25,25
2022-04-14 13:07:12,2022-04-14 13:11:25,IP Address,66.168.200.163,100,253,True,2022-04-14 13:11:25,R_2COZyX3jqu6SgbU,,,,,34.0409,-84.0237,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,3. Average,3. Average,5. Extremely,3. Average,3. Average,3. Average,4. Agree,3. Neutral,3. Neutral,3. Neutral,3. Neutral,2. Disagree,4. Agree,3. Neutral,3. Neutral,2. Disagree,2. Disagree,3. Neutral,4. Agree,A little more friendly,Much better at interacting with people,Male,45-54 years old,5-8 years,Once per week,Regular attender,3. Somewhat,200-499,Predominantly White,,14,10,10,15,14
2022-04-14 13:10:57,2022-04-14 13:14:06,IP Address,99.102.215.77,100,188,True,2022-04-14 13:14:06,R_Df63ct4wRBojp2p,,,,,34.1138,-83.9991,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,5. Extremely,5. Extremely,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,Much more friendly,Much better at interacting with people,Male,55-64 years old,8+ years,Once per week,Regular attender,4. Well,500-1999,Predominantly White,,18,15,12,20,22
2022-04-14 13:11:07,2022-04-14 13:14:57,IP Address,12.216.0.98,100,229,True,2022-04-14 13:14:57,R_2Cy6MCrkFBlZAsC,,,,,33.7655,-84.6469,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",2. Somewhat,2. Somewhat,3. Average,2. Somewhat,3. Average,3. Average,2. Somewhat,3. Neutral,3. Neutral,2. Disagree,2. Disagree,2. Disagree,2. Disagree,3. Neutral,2. Disagree,2. Disagree,3. Neutral,3. Neutral,3. Neutral,4. Agree,A little more intelligent,A little better at preaching,Male,55-64 years old,5-8 years,Almost never or never,Regular attender,4. Well,200-499,Predominantly White,,10,7,8,11,15
2022-04-14 13:17:15,2022-04-14 13:19:39,IP Address,24.178.76.34,100,143,True,2022-04-14 13:19:39,R_3m7rD4AIAcmlfhB,,,,,34.3089,-83.8249,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Male,25-34 years old,2-4 years,More than once per week,Regular attender,4. Well,100-199,Multiracial,,19,15,15,25,25
2022-04-14 13:21:50,2022-04-14 13:26:28,IP Address,159.235.216.247,100,277,True,2022-04-14 13:26:28,R_2Y4wPo2dkDDbSUr,,,,,34.1794,-83.9016,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,3. Average,4. Very,4. Very,2. Disagree,2. Disagree,2. Disagree,2. Disagree,3. Neutral,4. Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,Much more friendly,Much better at interacting with people,Male,35-44 years old,8+ years,Once per week,Regular attender,4. Well,500-1999,Predominantly White,,15,15,6,18,22
2022-04-14 13:24:08,2022-04-14 13:27:17,IP Address,107.77.233.159,100,189,True,2022-04-14 13:27:17,R_12rj7ouiqi31kWk,,,,,33.7485,-84.3871,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at preaching,Female,35-44 years old,2-4 years,Once per week,Regular attender,3. Somewhat,200-499,Predominantly White,,20,15,15,25,25
2022-04-14 13:29:03,2022-04-14 13:41:36,IP Address,4.34.138.98,100,752,True,2022-04-14 13:41:36,R_pDEEmcZFi7ist2N,,,,,34.0297,-84.1469,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,4. Very,4. Very,5. Extremely,3. Average,3. Average,3. Average,3. Neutral,3. Neutral,3. Neutral,3. Neutral,3. Neutral,4. Agree,3. Neutral,3. Neutral,4. Agree,4. Agree,3. Neutral,4. Agree,4. Agree,Much more friendly,Much better at interacting with people,Male,45-54 years old,2-4 years,Once per week,Leadership position,3. Somewhat,200-499,Predominantly White,,14,13,9,16,19
2022-04-14 13:54:06,2022-04-14 14:01:19,IP Address,45.20.183.193,100,432,True,2022-04-14 14:01:19,R_Xv41woz8MnKf2sF,,,,,34.0797,-83.9328,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,3. Average,4. Very,4. Very,4. Very,4. Very,4. Very,5. Strongly Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,3. Neutral,3. Neutral,4. Agree,A little more friendly,A little better at preaching,Female,65+ years old,2-4 years,Once per month,Regular attender,3. Somewhat,200-499,Predominantly White,,16,11,13,22,18
2022-04-14 14:11:15,2022-04-14 14:15:48,IP Address,108.228.69.19,100,272,True,2022-04-14 14:15:48,R_2dJUTBW8C2DJeel,,,,,34.1138,-83.9991,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,4. Very,5. Extremely,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at interacting with people,Male,45-54 years old,2-4 years,More than once per week,Regular attender,4. Well,500-1999,Predominantly White,,17,15,12,25,25
